id,gesture_name,timestamp,ax,ay,az,gx,gy,gz,p0,p1,p2,p3
3,1,971409,1.19,0.39,0.84,-1.59,-2.22,10.47,3673,4095,4095,4095
3,1,971421,1.21,0.40,0.83,-2.54,-2.87,10.97,3693,4095,4095,4095
3,1,971433,1.20,0.38,0.84,-2.85,-3.21,8.44,3664,4095,4095,4095
3,1,971445,1.21,0.37,0.84,-2.71,-4.46,5.43,3687,4095,4095,4095
3,1,971457,1.21,0.38,0.84,-1.90,-5.44,3.03,3682,4095,4095,4095
3,1,971469,1.18,0.39,0.84,0.01,-7.41,2.68,3699,4095,4095,4095
3,1,971481,1.19,0.39,0.79,-0.34,-6.28,4.16,3684,4095,4095,4095
3,1,971493,1.22,0.37,0.80,-2.14,-2.90,5.23,3680,4095,4095,4095
3,1,971505,1.22,0.36,0.81,-0.94,-1.04,5.98,3674,4095,4095,4095
3,1,971517,1.24,0.34,0.79,0.05,2.49,5.12,3687,4095,4095,4095
3,1,971529,1.25,0.33,0.82,0.22,7.66,2.31,3692,4095,4095,4095
3,1,971541,1.21,0.34,0.84,2.33,8.47,-1.58,3703,4095,4095,4095
3,1,971553,1.21,0.34,0.84,3.35,7.72,-6.25,3683,4095,4095,4095
